"Round14829","Time: 21:08:09","NumberOfPlayers: 8640","TotalBet: 199648.65","TotalWinning: 151975.79","OnCash: 1.14"
"Round14830","Time: 21:08:27","NumberOfPlayers: 8615","TotalBet: 157880.33","TotalWinning: 77294.96","OnCash: 2.29"
"Round14831","Time: 21:08:50","NumberOfPlayers: 9693","TotalBet: 187621.72","TotalWinning: 542828.37","OnCash: 16.84"
"Round14832","Time: 21:09:30","NumberOfPlayers: 9746","TotalBet: 170804.39","TotalWinning: 266988.5","OnCash: 4.5"
"Round14833","Time: 21:09:58","NumberOfPlayers: 9339","TotalBet: 168473.51","TotalWinning: 34515.05","OnCash: 1.66"
"Round14834","Time: 21:10:19","NumberOfPlayers: 8114","TotalBet: 139482.65","TotalWinning: 294542.35","OnCash: 5.56"
"Round14835","Time: 21:10:48","NumberOfPlayers: 9443","TotalBet: 163195.16","TotalWinning: 48432.17","OnCash: 2.05"
"Round14836","Time: 21:11:10","NumberOfPlayers: 9328","TotalBet: 163354.13","TotalWinning: 15044.18","OnCash: 1.22"
"Round14837","Time: 21:11:29","NumberOfPlayers: 8472","TotalBet: 163723.89","TotalWinning: 19438.17","OnCash: 1.38"
"Round14838","Time: 21:11:48","NumberOfPlayers: 8478","TotalBet: 171829.29","TotalWinning: 140623.56","OnCash: 2.57"
"Round14839","Time: 21:12:12","NumberOfPlayers: 10163","TotalBet: 198351.58","TotalWinning: 150658.93","OnCash: 2.45"
"Round14840","Time: 21:12:35","NumberOfPlayers: 10070","TotalBet: 194435.78","TotalWinning: 10000.11","OnCash: 1.38"
"Round14841","Time: 21:12:54","NumberOfPlayers: 9042","TotalBet: 168623.51","TotalWinning: 35809.47","OnCash: 1.77"
"Round14842","Time: 21:13:16","NumberOfPlayers: 9434","TotalBet: 193489.56","TotalWinning: 355993.12","OnCash: 4.7"
"Round14843","Time: 21:13:43","NumberOfPlayers: 10355","TotalBet: 188763.36","TotalWinning: 708649.72","OnCash: 26.36"
"Round14844","Time: 21:14:31","NumberOfPlayers: 9643","TotalBet: 147399.29","TotalWinning: 36004.43","OnCash: 1.73"
"Round14845","Time: 21:14:52","NumberOfPlayers: 8361","TotalBet: 142209.16","TotalWinning: 7761.69","OnCash: 1.23"
"Round14846","Time: 21:15:10","NumberOfPlayers: 7690","TotalBet: 145717.72","TotalWinning: 511876.07","OnCash: 24.8"
"Round14847","Time: 21:15:56","NumberOfPlayers: 9730","TotalBet: 148928.23","TotalWinning: 375890.88","OnCash: 12.13"
"Round14848","Time: 21:16:33","NumberOfPlayers: 9355","TotalBet: 152111.91","TotalWinning: 80825.9","OnCash: 2.36"
"Round14849","Time: 21:16:56","NumberOfPlayers: 8303","TotalBet: 145089.14","TotalWinning: 323589.81","OnCash: 6.99"
"Round14850","Time: 21:17:28","NumberOfPlayers: 9924","TotalBet: 150628.99","TotalWinning: 313081.9","OnCash: 5.58"
"Round14851","Time: 21:17:57","NumberOfPlayers: 9914","TotalBet: 157938.16","TotalWinning: 24029.08","OnCash: 1.54"
"Round14852","Time: 21:18:17","NumberOfPlayers: 8285","TotalBet: 129163.44","TotalWinning: 130670.56","OnCash: 3.47"
"Round14853","Time: 21:18:43","NumberOfPlayers: 10438","TotalBet: 169827.89","TotalWinning: 42488.44","OnCash: 1.87"
"Round14854","Time: 21:19:04","NumberOfPlayers: 9990","TotalBet: 165847.69","TotalWinning: 9091.17","OnCash: 1.36"
"Round14855","Time: 21:19:23","NumberOfPlayers: 9144","TotalBet: 142173.00","TotalWinning: 39397.56","OnCash: 1.81"
"Round14856","Time: 21:19:45","NumberOfPlayers: 10416","TotalBet: 183200.19","TotalWinning: 7889.67","OnCash: 1.14"
"Round14857","Time: 21:20:02","NumberOfPlayers: 0","TotalBet: 172282.34","TotalWinning: 0","OnCash: 1"
"Round14858","Time: 21:20:18","NumberOfPlayers: 9944","TotalBet: 195287.81","TotalWinning: 32452.27","OnCash: 1.68"
"Round14859","Time: 21:20:39","NumberOfPlayers: 9996","TotalBet: 209000.65","TotalWinning: 133620.27","OnCash: 2.42"
"Round14860","Time: 21:21:02","NumberOfPlayers: 10633","TotalBet: 210333.04","TotalWinning: 34099.41","OnCash: 1.41"
"Round14861","Time: 21:21:22","NumberOfPlayers: 9515","TotalBet: 190015.22","TotalWinning: 421383.86","OnCash: 7.7"
"Round14862","Time: 21:21:54","NumberOfPlayers: 10814","TotalBet: 202767.12","TotalWinning: 27639.3","OnCash: 1.56"
"Round14863","Time: 21:22:14","NumberOfPlayers: 9857","TotalBet: 178493.75","TotalWinning: 482188.22","OnCash: 15.56"
"Round14864","Time: 21:22:54","NumberOfPlayers: 10023","TotalBet: 174039.76","TotalWinning: 157424.8","OnCash: 3.02"
"Round14865","Time: 21:23:19","NumberOfPlayers: 10023","TotalBet: 154085.18","TotalWinning: 195101.84","OnCash: 1.04"
"Round14866","Time: 21:23:36","NumberOfPlayers: 8272","TotalBet: 134275.27","TotalWinning: 493.12","OnCash: 1.06"
"Round14867","Time: 21:23:53","NumberOfPlayers: 7743","TotalBet: 135058.49","TotalWinning: 328050.09","OnCash: 7.83"
"Round14868","Time: 21:24:25","NumberOfPlayers: 10328","TotalBet: 180815.70","TotalWinning: 473305.25","OnCash: 11.66"
"Round14869","Time: 21:25:01","NumberOfPlayers: 0","TotalBet: 155550.26","TotalWinning: 0","OnCash: 1.05"
"Round14870","Time: 21:25:18","NumberOfPlayers: 7842","TotalBet: 123574.53","TotalWinning: 93047.01","OnCash: 2.91"
"Round14871","Time: 21:25:42","NumberOfPlayers: 9807","TotalBet: 179079.88","TotalWinning: 116035.13","OnCash: 2.52"
"Round14872","Time: 21:26:05","NumberOfPlayers: 10054","TotalBet: 180282.72","TotalWinning: 124272.87","OnCash: 2.34"
"Round14873","Time: 21:26:29","NumberOfPlayers: 10102","TotalBet: 159865.50","TotalWinning: 510747.79","OnCash: 11.16"
"Round14874","Time: 21:27:04","NumberOfPlayers: 10231","TotalBet: 145975.99","TotalWinning: 28745.36","OnCash: 1.86"
"Round14875","Time: 21:27:26","NumberOfPlayers: 9305","TotalBet: 148089.29","TotalWinning: 451396.7","OnCash: 32.59"
"Round14876","Time: 21:28:17","NumberOfPlayers: 10155","TotalBet: 155692.02","TotalWinning: 31115.88","OnCash: 1.71"
"Round14877","Time: 21:28:38","NumberOfPlayers: 9091","TotalBet: 146987.20","TotalWinning: 2525.95","OnCash: 1.15"
"Round14878","Time: 21:28:56","NumberOfPlayers: 9091","TotalBet: 131605.39","TotalWinning: 6814.17","OnCash: 1.03"
"Round14879","Time: 21:29:12","NumberOfPlayers: 8535","TotalBet: 151201.25","TotalWinning: 8549.07","OnCash: 1.33"
"Round14880","Time: 21:29:31","NumberOfPlayers: 8902","TotalBet: 168091.27","TotalWinning: 383362.27","OnCash: 6.9"
"Round14881","Time: 21:30:02","NumberOfPlayers: 0","TotalBet: 187233.17","TotalWinning: 0","OnCash: 1.05"
"Round14882","Time: 21:30:19","NumberOfPlayers: 9679","TotalBet: 170073.82","TotalWinning: 6842.94","OnCash: 1.34"
"Round14883","Time: 21:30:38","NumberOfPlayers: 9386","TotalBet: 167943.81","TotalWinning: 264563.69","OnCash: 4.06"
"Round14884","Time: 21:31:05","NumberOfPlayers: 10808","TotalBet: 200128.36","TotalWinning: 14441.6","OnCash: 1.24"
"Round14885","Time: 21:31:24","NumberOfPlayers: 10808","TotalBet: 150785.70","TotalWinning: 16895.59","OnCash: 1.18"
"Round14886","Time: 21:31:42","NumberOfPlayers: 9133","TotalBet: 167615.81","TotalWinning: 601913.25","OnCash: 20.73"
"Round14887","Time: 21:32:26","NumberOfPlayers: 10150","TotalBet: 177284.66","TotalWinning: 472413.65","OnCash: 9.43"
"Round14888","Time: 21:32:59","NumberOfPlayers: 9508","TotalBet: 167709.66","TotalWinning: 11488.34","OnCash: 1.22"
"Round14889","Time: 21:33:18","NumberOfPlayers: 7457","TotalBet: 116956.21","TotalWinning: 37758.44","OnCash: 2.1"
"Round14890","Time: 21:33:41","NumberOfPlayers: 7457","TotalBet: 180382.67","TotalWinning: 52936.59","OnCash: 1.14"
"Round14891","Time: 21:33:58","NumberOfPlayers: 8670","TotalBet: 162160.90","TotalWinning: 78415.77","OnCash: 2.52"
"Round14892","Time: 21:34:22","NumberOfPlayers: 10128","TotalBet: 201508.36","TotalWinning: 56962.75","OnCash: 1.73"
"Round14893","Time: 21:34:43","NumberOfPlayers: 9782","TotalBet: 195540.62","TotalWinning: 4613.72","OnCash: 1.16"
"Round14894","Time: 21:35:01","NumberOfPlayers: 8988","TotalBet: 156663.14","TotalWinning: 14201.25","OnCash: 1.46"
"Round14895","Time: 21:35:21","NumberOfPlayers: 8897","TotalBet: 174532.69","TotalWinning: 224428.1","OnCash: 3.85"
"Round14896","Time: 21:35:47","NumberOfPlayers: 10273","TotalBet: 197871.92","TotalWinning: 471292.42","OnCash: 6.97"
"Round14897","Time: 21:36:18","NumberOfPlayers: 9840","TotalBet: 161506.88","TotalWinning: 45325.59","OnCash: 2.02"
"Round14898","Time: 21:36:40","NumberOfPlayers: 9132","TotalBet: 156819.80","TotalWinning: 59741.56","OnCash: 1.95"
"Round14899","Time: 21:37:02","NumberOfPlayers: 9133","TotalBet: 159239.07","TotalWinning: 302747.93","OnCash: 5.53"
"Round14900","Time: 21:37:31","NumberOfPlayers: 10264","TotalBet: 162250.46","TotalWinning: 152223.36","OnCash: 3.11"
"Round14901","Time: 21:37:56","NumberOfPlayers: 9698","TotalBet: 167665.35","TotalWinning: 528027.36","OnCash: 16.2"
"Round14902","Time: 21:38:36","NumberOfPlayers: 9913","TotalBet: 151287.83","TotalWinning: 17509.34","OnCash: 1.39"
"Round14903","Time: 21:38:55","NumberOfPlayers: 0","TotalBet: 135815.84","TotalWinning: 0","OnCash: 1.06"
"Round14904","Time: 21:39:12","NumberOfPlayers: 7734","TotalBet: 138175.17","TotalWinning: 5409.52","OnCash: 1.2"
"Round14905","Time: 21:39:31","NumberOfPlayers: 8136","TotalBet: 152096.50","TotalWinning: 69540.19","OnCash: 2.48"
"Round14906","Time: 21:39:54","NumberOfPlayers: 10306","TotalBet: 204922.96","TotalWinning: 137263.1","OnCash: 2.43"
"Round14907","Time: 21:40:17","NumberOfPlayers: 10163","TotalBet: 200605.42","TotalWinning: 14049.95","OnCash: 1.24"
"Round14908","Time: 21:40:36","NumberOfPlayers: 9019","TotalBet: 187473.33","TotalWinning: 78469.03","OnCash: 2.53"
"Round14909","Time: 21:40:59","NumberOfPlayers: 9019","TotalBet: 213431.04","TotalWinning: 140517.46","OnCash: 1.1"
"Round14910","Time: 21:41:16","NumberOfPlayers: 8972","TotalBet: 196681.75","TotalWinning: 728749.49","OnCash: 20.48"
"Round14911","Time: 21:42:00","NumberOfPlayers: 10078","TotalBet: 179892.94","TotalWinning: 273984.49","OnCash: 4.13"
"Round14912","Time: 21:42:27","NumberOfPlayers: 9001","TotalBet: 162411.35","TotalWinning: 16227.05","OnCash: 1.25"
"Round14913","Time: 21:42:46","NumberOfPlayers: 7446","TotalBet: 135176.80","TotalWinning: 290830.05","OnCash: 6.55"
"Round14914","Time: 21:43:16","NumberOfPlayers: 9436","TotalBet: 167633.86","TotalWinning: 35628.23","OnCash: 1.86"
"Round14915","Time: 21:43:38","NumberOfPlayers: 8959","TotalBet: 155546.82","TotalWinning: 217903.43","OnCash: 3.43"
"Round14916","Time: 21:44:03","NumberOfPlayers: 9728","TotalBet: 170572.87","TotalWinning: 31930.31","OnCash: 1.61"
"Round14917","Time: 21:44:23","NumberOfPlayers: 9320","TotalBet: 175425.04","TotalWinning: 184843.79","OnCash: 3.17"
"Round14918","Time: 21:44:48","NumberOfPlayers: 10056","TotalBet: 183357.14","TotalWinning: 18224.38","OnCash: 1.48"
"Round14919","Time: 21:45:08","NumberOfPlayers: 9628","TotalBet: 180491.34","TotalWinning: 22773.88","OnCash: 1.46"
"Round14920","Time: 21:45:28","NumberOfPlayers: 9209","TotalBet: 165005.38","TotalWinning: 16557.14","OnCash: 1.55"
"Round14921","Time: 21:45:48","NumberOfPlayers: 9278","TotalBet: 191784.09","TotalWinning: 6588.45","OnCash: 1.28"
"Round14922","Time: 21:46:07","NumberOfPlayers: 8670","TotalBet: 183545.96","TotalWinning: 501781.51","OnCash: 9.14"
"Round14923","Time: 21:46:41","NumberOfPlayers: 0","TotalBet: 182072.01","TotalWinning: 0","OnCash: 1.05"
"Round14924","Time: 21:46:58","NumberOfPlayers: 8833","TotalBet: 157368.46","TotalWinning: 302622.81","OnCash: 5.26"
"Round14925","Time: 21:47:27","NumberOfPlayers: 9424","TotalBet: 177429.43","TotalWinning: 9755.6","OnCash: 1.29"
"Round14926","Time: 21:47:46","NumberOfPlayers: 8819","TotalBet: 173971.69","TotalWinning: 52277.38","OnCash: 1.98"
"Round14927","Time: 21:48:07","NumberOfPlayers: 9345","TotalBet: 192620.61","TotalWinning: 21968.06","OnCash: 1.51"
"Round14928","Time: 21:48:27","NumberOfPlayers: 8911","TotalBet: 173070.89","TotalWinning: 36295.4","OnCash: 1.88"
"Round14929","Time: 21:48:49","NumberOfPlayers: 8911","TotalBet: 198288.19","TotalWinning: 58650.39","OnCash: 1.06"
"Round14930","Time: 21:49:06","NumberOfPlayers: 8343","TotalBet: 185020.34","TotalWinning: 16083.26","OnCash: 1.37"
"Round14931","Time: 21:49:25","NumberOfPlayers: 7865","TotalBet: 184552.45","TotalWinning: 6908.08","OnCash: 1.16"
"Round14932","Time: 21:49:43","NumberOfPlayers: 7194","TotalBet: 173301.40","TotalWinning: 9091.4","OnCash: 1.27"
"Round14933","Time: 21:50:02","NumberOfPlayers: 6658","TotalBet: 140296.26","TotalWinning: 149584.25","OnCash: 3.26"
"Round14934","Time: 21:50:27","NumberOfPlayers: 8109","TotalBet: 185235.80","TotalWinning: 531021.9","OnCash: 12.07"
"Round14935","Time: 21:51:03","NumberOfPlayers: 8129","TotalBet: 147741.09","TotalWinning: 291339.35","OnCash: 5.6"
"Round14936","Time: 21:51:33","NumberOfPlayers: 7868","TotalBet: 147169.68","TotalWinning: 6048.89","OnCash: 1.09"
"Round14937","Time: 21:51:50","NumberOfPlayers: 6374","TotalBet: 124422.10","TotalWinning: 5902.82","OnCash: 1.11"
"Round14938","Time: 21:52:08","NumberOfPlayers: 6081","TotalBet: 127163.20","TotalWinning: 13996.31","OnCash: 1.45"
"Round14939","Time: 21:52:27","NumberOfPlayers: 6738","TotalBet: 143737.60","TotalWinning: 283965.21","OnCash: 5.48"
"Round14940","Time: 21:52:56","NumberOfPlayers: 8435","TotalBet: 162892.43","TotalWinning: 13321.68","OnCash: 1.35"
"Round14941","Time: 21:53:15","NumberOfPlayers: 7386","TotalBet: 152454.64","TotalWinning: 344388.43","OnCash: 6.68"
"Round14942","Time: 21:53:46","NumberOfPlayers: 8046","TotalBet: 152307.44","TotalWinning: 117072.18","OnCash: 2.68"
"Round14943","Time: 21:54:10","NumberOfPlayers: 7836","TotalBet: 147169.12","TotalWinning: 252828.35","OnCash: 4.88"
"Round14944","Time: 21:54:37","NumberOfPlayers: 7836","TotalBet: 154173.76","TotalWinning: 265431.34","OnCash: 1"
"Round14945","Time: 21:54:53","NumberOfPlayers: 7499","TotalBet: 141486.82","TotalWinning: 12055.86","OnCash: 1.31"
"Round14946","Time: 21:55:12","NumberOfPlayers: 7124","TotalBet: 141495.77","TotalWinning: 130263.19","OnCash: 3.45"
"Round14947","Time: 21:55:37","NumberOfPlayers: 8781","TotalBet: 172844.99","TotalWinning: 164879.4","OnCash: 2.85"
"Round14948","Time: 21:56:01","NumberOfPlayers: 8470","TotalBet: 158776.78","TotalWinning: 352390.72","OnCash: 6.43"
"Round14949","Time: 21:56:32","NumberOfPlayers: 8470","TotalBet: 137080.19","TotalWinning: 368724.31","OnCash: 1.37"
"Round14950","Time: 21:56:51","NumberOfPlayers: 7446","TotalBet: 130156.91","TotalWinning: 277024.31","OnCash: 6.23"
"Round14951","Time: 21:57:21","NumberOfPlayers: 7446","TotalBet: 150418.50","TotalWinning: 292195.77","OnCash: 1.2"
"Round14952","Time: 21:57:40","NumberOfPlayers: 7900","TotalBet: 144956.75","TotalWinning: 110927.21","OnCash: 2.89"
"Round14953","Time: 21:58:04","NumberOfPlayers: 8786","TotalBet: 169405.49","TotalWinning: 13002.51","OnCash: 1.27"
"Round14954","Time: 21:58:22","NumberOfPlayers: 8786","TotalBet: 157995.63","TotalWinning: 18319.19","OnCash: 1.04"
"Round14955","Time: 21:58:39","NumberOfPlayers: 7525","TotalBet: 151353.78","TotalWinning: 1387.73","OnCash: 1.14"
"Round14956","Time: 21:58:57","NumberOfPlayers: 7046","TotalBet: 156505.97","TotalWinning: 191873.98","OnCash: 4.01"
"Round14957","Time: 21:59:24","NumberOfPlayers: 8663","TotalBet: 181004.95","TotalWinning: 93579.49","OnCash: 2.42"
"Round14958","Time: 21:59:47","NumberOfPlayers: 8267","TotalBet: 177604.81","TotalWinning: 6455.16","OnCash: 1.17"
"Round14959","Time: 22:00:05","NumberOfPlayers: 7297","TotalBet: 131442.85","TotalWinning: 207637.12","OnCash: 4.49"
"Round14960","Time: 22:00:32","NumberOfPlayers: 8374","TotalBet: 161109.98","TotalWinning: 8453.26","OnCash: 1.25"
"Round14961","Time: 22:00:51","NumberOfPlayers: 7341","TotalBet: 159564.80","TotalWinning: 13776.95","OnCash: 1.24"
"Round14962","Time: 22:01:10","NumberOfPlayers: 6914","TotalBet: 154136.49","TotalWinning: 172409.49","OnCash: 3.37"
"Round14963","Time: 22:01:35","NumberOfPlayers: 8042","TotalBet: 166929.09","TotalWinning: 24501.54","OnCash: 1.6"
"Round14964","Time: 22:01:55","NumberOfPlayers: 7276","TotalBet: 142330.43","TotalWinning: 25981.75","OnCash: 1.77"
"Round14965","Time: 22:02:16","NumberOfPlayers: 7361","TotalBet: 167693.97","TotalWinning: 36848.96","OnCash: 1.65"
"Round14966","Time: 22:02:37","NumberOfPlayers: 6982","TotalBet: 156889.16","TotalWinning: 9653.47","OnCash: 1.13"
"Round14967","Time: 22:02:55","NumberOfPlayers: 0","TotalBet: 143883.56","TotalWinning: 0","OnCash: 1.1"
"Round14968","Time: 22:03:12","NumberOfPlayers: 0","TotalBet: 146255.61","TotalWinning: 0","OnCash: 1.03"
"Round14969","Time: 22:03:29","NumberOfPlayers: 5383","TotalBet: 130617.09","TotalWinning: 256037.72","OnCash: 5.42"
"Round14970","Time: 22:03:57","NumberOfPlayers: 5383","TotalBet: 139696.39","TotalWinning: 297475.04","OnCash: 1.02"
"Round14971","Time: 22:04:14","NumberOfPlayers: 5698","TotalBet: 125117.19","TotalWinning: 18312.93","OnCash: 1.84"
"Round14972","Time: 22:04:35","NumberOfPlayers: 5726","TotalBet: 130642.59","TotalWinning: 17167.93","OnCash: 1.58"
"Round14973","Time: 22:04:55","NumberOfPlayers: 5324","TotalBet: 120538.26","TotalWinning: 248808.4","OnCash: 5.31"
"Round14974","Time: 22:05:24","NumberOfPlayers: 5966","TotalBet: 118625.50","TotalWinning: 30720.27","OnCash: 1.61"
"Round14975","Time: 22:05:44","NumberOfPlayers: 5457","TotalBet: 100537.26","TotalWinning: 19210.08","OnCash: 1.72"
"Round14976","Time: 22:06:05","NumberOfPlayers: 5480","TotalBet: 103313.39","TotalWinning: 24887.61","OnCash: 1.8"
"Round14977","Time: 22:06:26","NumberOfPlayers: 5661","TotalBet: 111770.74","TotalWinning: 343686.8","OnCash: 15.27"
"Round14978","Time: 22:07:05","NumberOfPlayers: 6266","TotalBet: 107482.29","TotalWinning: 88684.6","OnCash: 2.8"
"Round14979","Time: 22:07:29","NumberOfPlayers: 5785","TotalBet: 99601.39","TotalWinning: 12110.92","OnCash: 1.38"
"Round14980","Time: 22:07:49","NumberOfPlayers: 5121","TotalBet: 85479.05","TotalWinning: 4398.02","OnCash: 1.16"
"Round14981","Time: 22:08:07","NumberOfPlayers: 5019","TotalBet: 86623.51","TotalWinning: 3512.05","OnCash: 1.11"
"Round14982","Time: 22:08:24","NumberOfPlayers: 4960","TotalBet: 86550.21","TotalWinning: 6097.4","OnCash: 1.2"
"Round14983","Time: 22:08:43","NumberOfPlayers: 4850","TotalBet: 82695.96","TotalWinning: 274566.68","OnCash: 14.67"
"Round14984","Time: 22:09:21","NumberOfPlayers: 6259","TotalBet: 104212.03","TotalWinning: 86688.88","OnCash: 2.83"
"Round14985","Time: 22:09:46","NumberOfPlayers: 5575","TotalBet: 104598.32","TotalWinning: 26474.68","OnCash: 1.65"
"Round14986","Time: 22:10:06","NumberOfPlayers: 4978","TotalBet: 88538.65","TotalWinning: 25126.48","OnCash: 2.16"
"Round14987","Time: 22:10:29","NumberOfPlayers: 5878","TotalBet: 100004.35","TotalWinning: 14098.45","OnCash: 1.54"
"Round14988","Time: 22:10:49","NumberOfPlayers: 5506","TotalBet: 83106.81","TotalWinning: 5350.91","OnCash: 1.3"
"Round14989","Time: 22:11:08","NumberOfPlayers: 5164","TotalBet: 84508.24","TotalWinning: 116616.1","OnCash: 3.7"
"Round14990","Time: 22:11:33","NumberOfPlayers: 6368","TotalBet: 108069.69","TotalWinning: 288472.19","OnCash: 7.61"
"Round14991","Time: 22:12:05","NumberOfPlayers: 6151","TotalBet: 83568.62","TotalWinning: 6332.62","OnCash: 1.23"
"Round14992","Time: 22:12:24","NumberOfPlayers: 4978","TotalBet: 75826.90","TotalWinning: 193152.77","OnCash: 8.88"
"Round14993","Time: 22:12:57","NumberOfPlayers: 6220","TotalBet: 95884.19","TotalWinning: 36517.29","OnCash: 1.91"
"Round14994","Time: 22:13:18","NumberOfPlayers: 5916","TotalBet: 104624.42","TotalWinning: 43168.22","OnCash: 1.97"
"Round14995","Time: 22:13:40","NumberOfPlayers: 6291","TotalBet: 105938.11","TotalWinning: 179165.81","OnCash: 4.38"
"Round14996","Time: 22:14:07","NumberOfPlayers: 6898","TotalBet: 121138.04","TotalWinning: 283843.61","OnCash: 6.69"
"Round14997","Time: 22:14:38","NumberOfPlayers: 6560","TotalBet: 106862.94","TotalWinning: 11565.93","OnCash: 1.24"
"Round14998","Time: 22:14:56","NumberOfPlayers: 5497","TotalBet: 93792.10","TotalWinning: 714.2","OnCash: 1.07"
"Round14999","Time: 22:15:14","NumberOfPlayers: 5399","TotalBet: 95787.70","TotalWinning: 328074.41","OnCash: 20.25"
"Round15000","Time: 22:15:57","NumberOfPlayers: 6979","TotalBet: 125709.21","TotalWinning: 311808.36","OnCash: 9.75"
"Round15001","Time: 22:16:31","NumberOfPlayers: 6484","TotalBet: 106439.55","TotalWinning: 35977.26","OnCash: 1.9"
"Round15002","Time: 22:16:53","NumberOfPlayers: 5537","TotalBet: 107300.06","TotalWinning: 3052.44","OnCash: 1.03"
"Round15003","Time: 22:17:09","NumberOfPlayers: 5479","TotalBet: 96866.76","TotalWinning: 84953.04","OnCash: 2.53"
"Round15004","Time: 22:17:33","NumberOfPlayers: 7065","TotalBet: 130630.44","TotalWinning: 374837.45","OnCash: 23.95"
"Round15005","Time: 22:18:18","NumberOfPlayers: 7305","TotalBet: 132934.24","TotalWinning: 387663.27","OnCash: 10.88"
